"Player","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","TOVp","STLp","BLKp","ASD"
"Alex Caruso",0.8125,0.277777777777778,0.341463414634146,0,1,0.541666666666667,0,1,0,0.340425531914894,0.818181818181818,0.307692307692308,0.777777777777778,0,1,1,0.7,0.115658362989324,0.133451957295374,0.0747330960854092,0.0409252669039146,0.0177935943060498,3.64962
"Alex Len",0.531764705882353,0.35230352303523,0.277777777777778,0.74,0.97752808988764,0.583333333333333,0.931216931216931,0.2,0.365217391304348,0.373881932021467,0.672131147540984,0,0.827160493827161,0.142857142857143,0.575757575757576,0.395833333333333,0.707257072570726,0.32701849345963,0.0389415125545031,0.0639001653886634,0.0211998195760036,0.0517215456322358,1.27304
"Alexey Shved",0.518518518518518,0.179487179487179,0.297872340425532,0,0,0.692307692307692,1,0,0,0.24822695035461,0.625,0.636363636363636,0.111111111111111,0,0.333333333333333,0,0.762376237623762,0.117241379310345,0.0979310344827586,0.0731034482758621,0.0372413793103448,0.0220689655172414,5.41331
"Alexis Ajinca",0.557894736842105,0.473529411764706,0,0.818181818181818,1,0.627906976744186,0.930693069306931,0.333333333333333,0.411764705882353,0.452332657200811,0.705128205128205,0.666666666666667,0.666666666666667,0,0.464285714285714,0.736842105263158,0.813432835820896,0.309573516254101,0.0387712496271995,0.0647181628392484,0.0247539516850582,0.0462272591708917,2.05254
"AlFarouq Aminu",0,0,0,0.761904761904762,1,0.639393939393939,0.951807228915663,0.285714285714286,0.375,0.357619914996964,0.692722371967655,0.480769230769231,0.710526315789474,0.375,0.27906976744186,0.16,0.709728867623604,0.2409375,0.0514583333333333,0.0454166666666667,0.0378125,0.0246875,0
"Allen Crabbe",0.625730994152047,0.41563055062167,0.400175901495163,0.833333333333333,1,0.675392670157068,0.875,0.4,0,0.403335392217418,0.72289156626506,0.477966101694915,0.740157480314961,0.538461538461538,0,0.25,0.849489795918367,0.115405552531301,0.0483124659771366,0.0302123026673925,0.0251769188894937,0.0118399564507349,7.31991
"Alonzo Gee",0.692307692307692,0.247191011235955,0.346938775510204,0.9,1,0.877551020408163,0.926470588235294,0.25,0.75,0.316546762589928,0.539130434782609,0.375,0.711111111111111,0,0.875,0,0.696517412935323,0.14733928022147,0.0442940633651184,0.0393725007689942,0.0415256844047985,0.0107659181790218,1.88961
"Amare Stoudemire",0.642458100558659,0.457142857142857,0,0.666666666666667,1,0.781818181818182,0.925,0.625,0.7,0.462837837837838,0.706185567010309,0.5,0.928571428571429,0,0.388888888888889,0.6,0.729483282674772,0.239754883186519,0.0264266564534661,0.0585982382229031,0.0191497510532363,0.0314055917273075,1.83687
"Amir Johnson",0.616045845272206,0.456953642384106,0.348017621145374,0.784615384615385,0.973684210526316,0.666666666666667,0.966386554621849,0.6,0.567901234567901,0.477037037037037,0.790262172284644,0.333333333333333,0.815068493150685,0.6,0.536082474226804,0.523809523809524,0.619377162629758,0.246437934571982,0.0715832668414454,0.0523196170067252,0.0282685512367491,0.0382993274820472,1.45904
"Anderson Varejao",0.583333333333333,0.48989898989899,0,0,0,0.84,0.833333333333333,0.5,0.56,0.496774193548387,0.767857142857143,0,0.4,0.5,0.333333333333333,0.428571428571429,0.702830188679245,0.32277367124252,0.0721576909538895,0.0461105244632172,0.0359028511087645,0.0221752903907075,1.86079
"Andray Blatche",0.668965517241379,0.322274881516588,0.30952380952381,0.8,0,0.722222222222222,0.90625,0.461538461538462,0.571428571428571,0.35,0.773480662983425,0.5,0.6875,0.5,0.5,0.454545454545455,0.742081447963801,0.240443896424168,0.0690505548705302,0.0678175092478422,0.0462392108508015,0.0234278668310728,2.81795
"Andre Drummond",0.510748702742772,0.311111111111111,0.115384615384615,0.798181818181818,0.95,0.60485651214128,0.912928759894459,0,0.430232558139535,0.36864406779661,0.640599001663893,0.666666666666667,0.786885245901639,0,0.508250825082508,0.526610644257703,0.42533267619517,0.447627224477053,0.0377770839837652,0.057524196066188,0.0414455198251639,0.0477677177645957,0.66831
"Andre Iguodala",0.619047619047619,0.406852248394004,0.345114345114345,0.763157894736842,0.980769230769231,0.826612903225806,0.936619718309859,0.514285714285714,0.307692307692308,0.3046875,0.595959595959596,0.515463917525773,0.850340136054422,0.405405405405405,0.5,0.377049180327869,0.640926640926641,0.143912997571534,0.124696441769613,0.041389504804139,0.0408615774469433,0.0146763805300391,4.49733
"Andre Miller",0.593548387096774,0.482456140350877,0.30188679245283,1,0,0.826666666666667,0,0.478260869565217,0.5,0.432950191570881,0.7,0.833333333333333,0.647058823529412,0,0.333333333333333,0.636363636363636,0.769230769230769,0.11728813559322,0.20271186440678,0.0786440677966102,0.0284745762711864,0.00745762711864407,2.6262
"Andre Roberson",0.717557251908397,0.306122448979592,0.269340974212034,0.819672131147541,1,0.648275862068965,0.936170212765957,0,0.5,0.298210735586481,0.688715953307393,0.5,0.827868852459016,0,0.4,0,0.467432950191571,0.178619756427605,0.0386408058938505,0.0272139527890543,0.0396932792061344,0.029318899413622,2.27932
"Andrea Bargnani",0.540229885057471,0.460652591170825,0.292682926829268,0,0,0.782608695652174,1,0.421052631578947,0.545454545454545,0.42111801242236,0.598039215686274,0.772727272727273,0.545454545454545,0.666666666666667,0.428571428571429,0.625,0.819548872180451,0.166916167664671,0.0407934131736527,0.0471556886227545,0.00748502994011976,0.0329341317365269,5.75875
"Andrei Kirilenko",0.818181818181818,0.173913043478261,0.2,0.333333333333333,0,0.666666666666667,1,0,0,0.352941176470588,0.766666666666667,0,1,0.5,0.333333333333333,0.5,0.520325203252033,0.172452407614782,0.0817469204927212,0.0615901455767077,0.0459126539753639,0.0212765957446809,0.9429
"Andrew Bogut",0.532163742690059,0.347826086956522,0.25,0.849462365591398,1,0.721153846153846,0.951219512195122,0,0.484848484848485,0.445544554455446,0.67005076142132,0,0.736842105263158,0.5,0.49645390070922,0.507246376811594,0.443037974683544,0.355166235317539,0.0933704957196894,0.0607206848496914,0.0244873581524985,0.07186940075652,0.52533
"Andrew Harrison",0.674157303370786,0.363095238095238,0.310344827586207,0,0,0.682795698924731,1,0.375,0,0.310810810810811,0.510204081632653,0.435897435897436,0.642857142857143,0.326086956521739,0,0.6,0.770538243626062,0.0953912111468382,0.133976420150054,0.0593068953197571,0.0325116112897463,0.0167917113254734,4.55241
"Andrew Nicholson",0.537142857142857,0.427777777777778,0.347560975609756,0,1,0.703703703703704,1,0,0.446280991735537,0.391705069124424,0.728571428571429,0.5,0.666666666666667,0.75,0.666666666666667,0.542857142857143,0.771812080536913,0.21781033153431,0.0289128758673863,0.0470316114109483,0.0150346954510409,0.0219737856592136,4.6469
"Andrew Wiggins",0.594982078853047,0.381818181818182,0.333696837513631,0.886363636363636,0.933333333333333,0.714646464646465,0.911504424778761,0.4,0.444444444444444,0.364414414414414,0.665354330708661,0.438566552901024,0.73972602739726,0.425196850393701,0.65625,0.437810945273632,0.740858505564388,0.114056563951034,0.05766146053187,0.0577458843393837,0.0284508231321233,0.0149430139299282,5.56583
"Anthony Bennett",0.511627906976744,0.319634703196347,0.28169014084507,1,0,0.875,0.904761904761905,0.2,1,0.310344827586207,0.695121951219512,0.6,0.571428571428571,0,0.6,1,0.670391061452514,0.246861924686192,0.0402719665271967,0.0517782426778243,0.0303347280334728,0.0141213389121339,3.99946
"Anthony Brown",0.6,0.464285714285714,0.275862068965517,0,0,0.5,0,0,0,0.346153846153846,0.428571428571429,0.666666666666667,1,0,0,0,0.85,0.129205921938089,0.0349932705248991,0.0269179004037685,0.0255720053835801,0.00807537012113055,6.71528
"Anthony Davis",0.593114241001565,0.422560429722471,0.326291079812207,0.843672456575682,0.98936170212766,0.669230769230769,0.926952141057935,0.526315789473684,0.496894409937888,0.405838947706128,0.663934426229508,0.539877300613497,0.828571428571429,0.537414965986395,0.577777777777778,0.507692307692308,0.799301242236025,0.299008943678994,0.0564821529288534,0.0538232213359117,0.0383530738860688,0.0704214003706389,3.53892
"Anthony Morrow",0.536423841059603,0.441860465116279,0.421374045801527,0,0,0.769230769230769,0,0.583333333333333,0.166666666666667,0.433416046319272,0.68,0.565789473684211,0.6,1,0.625,1,0.845132743362832,0.0938823529411765,0.0350588235294118,0.0249411764705882,0.0272941176470588,0.00658823529411765,7.7783
"Anthony Randolph",0.625,0.317073170731707,0.238095238095238,1,0,0.6,1,0,1,0.336283185840708,0.666666666666667,0.5,0.5,0,0.6,0,0.753623188405797,0.231499051233397,0.0607210626185958,0.0740037950664137,0.0493358633776091,0.0360531309297913,3.77692
"Anthony Tolliver",0.635416666666667,0.363636363636364,0.414351851851852,0.666666666666667,1,0.77027027027027,0.958333333333333,0.25,0.4,0.413793103448276,0.669117647058823,0.692307692307692,0.578947368421053,0,0.666666666666667,0.538461538461538,0.762295081967213,0.151670220326937,0.0440653873489694,0.0291400142146411,0.0186211798152097,0.0123667377398721,7.08563
"Archie Goodwin",0.616,0.375,0.225806451612903,0.666666666666667,1,0.677777777777778,0.95,1,0,0.316993464052288,0.571428571428571,0.45,0.8125,0.384615384615385,0.25,1,0.691460055096419,0.139957716701903,0.0866807610993657,0.0871035940803383,0.0291754756871036,0.0156448202959831,2.86655
"Aron Baynes",0.556626506024096,0.466019417475728,0.302325581395349,0.676470588235294,0.882352941176471,0.51006711409396,0.957627118644068,1,0.487684729064039,0.46360153256705,0.726384364820847,0.571428571428571,0.758620689655172,0,0.6,0.556818181818182,0.807359307359307,0.293028322440087,0.044480755265069,0.0541031227305737,0.014161220043573,0.0306826434277415,1.46053
"Arron Afflalo",0.601918465227818,0.485611510791367,0.372362869198312,1,0,0.716666666666667,1,0.591240875912409,0.5,0.422454804947669,0.745192307692308,0.597402597402597,0.714285714285714,0.519230769230769,0,0.607476635514019,0.835820895522388,0.100705724207461,0.0673238489974236,0.0418953735857511,0.013106306709981,0.00369665061050745,6.72324
"Austin Rivers",0.595486111111111,0.3828125,0.35260663507109,0.666666666666667,0.857142857142857,0.695827725437416,0.833333333333333,0.6,0.666666666666667,0.353233830845771,0.55786350148368,0.534351145038168,0.666666666666667,0.45,0.4,0.916666666666667,0.655619596541787,0.0842091605034384,0.100298429998702,0.0515116128195147,0.0317892824704814,0.00661736084079408,5.13271
"Avery Bradley",0.716814159292035,0.431654676258993,0.383203952011291,0.733333333333333,0.925925925925926,0.716180371352785,0.872340425531915,0.4,0.571428571428571,0.388927576601671,0.709183673469388,0.564044943820225,0.817777777777778,0.411764705882353,0.555555555555556,0.5,0.775590551181102,0.112399193548387,0.0587701612903226,0.0498991935483871,0.0379032258064516,0.0063508064516129,7.92164
"Bam Adebayo",0.703389830508475,0.257142857142857,0.25,0.803571428571429,1,0.387096774193548,0.96551724137931,0,0.2,0.325,0.706896551724138,0,0.8,1,1,0.1875,0.720670391061452,0.278305332359386,0.0737764791818846,0.0482103725346969,0.0233747260774288,0.0299488677867056,0.81004
"Ben Gordon",0.621621621621622,0.476190476190476,0.361702127659574,0,0,0.764705882352941,0,0.75,0,0.422330097087379,0.583333333333333,0.730769230769231,0.4,0.538461538461538,0,0,0.829545454545455,0.0842696629213483,0.0664794007490637,0.0711610486891386,0.0224719101123595,0.00280898876404494,7.06132
"Ben McLemore",0.559027777777778,0.393258426966292,0.348924228250702,0.893617021276596,1,0.724409448818898,0.793103448275862,0.464285714285714,0.142857142857143,0.351699882766706,0.632411067193676,0.556451612903226,0.646258503401361,0.523809523809524,0.444444444444444,0.666666666666667,0.785079928952043,0.104084014002334,0.047024504084014,0.0532088681446908,0.0281213535589265,0.00793465577596266,6.31448
"Ben Simmons",0.613293051359517,0.375690607734807,0,0.833333333333333,0.956521739130435,0.614130434782609,0.905660377358491,0.354838709677419,0.555555555555556,0.241071428571429,0.6875,0.472222222222222,0.783783783783784,0.5,0.75,0.401709401709402,0.560117302052786,0.240862573099415,0.241593567251462,0.101608187134503,0.0511695906432749,0.0255847953216374,1.4827
"Beno Udrih",0.619047619047619,0.510324483775811,0.265625,0,0,0.84375,0,0.5,0,0.393483709273183,0.704545454545455,0.601123595505618,0.611111111111111,0.75,0,1,0.875862068965517,0.0945340501792115,0.171594982078853,0.0631720430107527,0.0282258064516129,0.00448028673835125,5.4082
"Bismack Biyombo",0.571764705882353,0.36036036036036,0,0.754716981132076,0.988235294117647,0.5,0.953488372093023,0.529411764705882,0.452054794520548,0.429133858267717,0.754189944134078,0,0.844444444444444,0,0.7,0.403225806451613,0.58683314415437,0.332164531355361,0.0260283209710047,0.0461227242076871,0.0121375590020229,0.0679703304113284,0.49367
"Blake Griffin",0.575785582255083,0.387878787878788,0.323471400394477,0.787234042553192,0.896551724137931,0.822358346094946,0.908163265306122,0.40506329113924,0.453172205438066,0.383240667196187,0.665207877461707,0.535353535353535,0.813664596273292,0.422222222222222,0.523809523809524,0.501901140684411,0.733990147783251,0.239001828546843,0.138539313757126,0.0717435731956545,0.0269979563299989,0.0144132515865333,3.85268
"Boban Marjanovic",0.609375,0.333333333333333,0,1,1,1,0.964285714285714,0,0.428571428571429,0.452380952380952,0.743589743589744,0,0.666666666666667,1,0,0.684210526315789,0.783410138248848,0.393188854489164,0.0454076367389061,0.0629514963880289,0.022703818369453,0.0423116615067079,1.08711
"Bobby Portis",0.622775800711744,0.443609022556391,0.363636363636364,0.8,0.882352941176471,0.533980582524272,0.909090909090909,0.75,0.474576271186441,0.400473933649289,0.753086419753086,0.5,0.836734693877551,0.6,0,0.671875,0.736654804270463,0.301922050186866,0.0560597971169247,0.0517885744794447,0.0242925787506674,0.0149492792311799,4.24007
"Bogdan Bogdanovic",0.716417910447761,0.507692307692308,0.407294832826748,0.5,1,0.641509433962264,1,0.310344827586207,1,0.416243654822335,0.59375,0.539130434782609,0.8125,0.296296296296296,0,1,0.840336134453782,0.102528735632184,0.118620689655172,0.0574712643678161,0.0331034482758621,0.00735632183908046,7.73482
"Bojan Bogdanovic",0.652284263959391,0.465060240963855,0.381172839506173,0.833333333333333,1,0.735981308411215,1,0.476190476190476,0.5,0.398590021691974,0.736842105263158,0.522727272727273,0.841025641025641,0.5,0.5,0.5,0.854098360655738,0.118145059388426,0.0475107404599444,0.0495324740965378,0.0179428860247662,0.00315895880717715,6.01108
"Boris Diaw",0.597633136094675,0.382978723404255,0.336864406779661,0.75,1,0.727891156462585,1,0.537037037037037,0.563492063492063,0.371757925072046,0.715105162523901,0.55,0.676923076923077,0.428571428571429,0.421052631578947,0.617391304347826,0.75,0.160609259538531,0.120796259990952,0.064997737897753,0.0187000452420449,0.0128185793997889,3.46712
"Bradley Beal",0.636363636363636,0.429523321373655,0.405228758169935,0.971428571428571,1,0.757660167130919,0.882352941176471,0.69,0,0.361773786135279,0.571125265392781,0.574825174825175,0.742990654205608,0.592198581560284,0.714285714285714,0.666666666666667,0.79549114331723,0.108632314992092,0.103138266877549,0.0610172313327229,0.0316323982352451,0.00865728793806709,7.97557
"Brandan Wright",0.614678899082569,0.454545454545455,0,0.927272727272727,0,0.62962962962963,0.981132075471698,0.666666666666667,0.5,0.515789473684211,0.788732394366197,1,0.761904761904762,0,0.454545454545455,0.5,0.680473372781065,0.208469055374593,0.0325732899022801,0.0325732899022801,0.0266015200868621,0.0521172638436482,0.88956
"Brandon Bass",0.564784053156146,0.451519536903039,0.333333333333333,0.933333333333333,1,0.757894736842105,0.963302752293578,0.166666666666667,0.5,0.444674250258532,0.692737430167598,0.56,0.764705882352941,0.5,0.553191489361702,0.666666666666667,0.835994194484761,0.209819967266776,0.0468085106382979,0.04189852700491,0.0202945990180033,0.0276595744680851,2.4604
"Brandon Davies",0.607142857142857,0.260869565217391,0.2,0.5,0,1,0.875,1,0.333333333333333,0.285714285714286,0.630434782608696,0,1,0,0.5,1,0.649122807017544,0.192868719611021,0.0486223662884927,0.0632090761750405,0.0405186385737439,0.0178282009724473,2.15368
"Brandon Ingram",0.642857142857143,0.40952380952381,0.338235294117647,0.842105263157895,1,0.729241877256318,1,0.333333333333333,0.666666666666667,0.332720588235294,0.530769230769231,0.49171270718232,0.792452830188679,0.4375,1,0.344827586206897,0.655241935483871,0.147956787224049,0.0930014091122593,0.0622357914513856,0.0223109441052137,0.0185533114138093,4.25819
"Brandon Jennings",0.425287356321839,0.392543859649123,0.333333333333333,0,0,0.713114754098361,1,0.685714285714286,0,0.308885754583921,0.485294117647059,0.595505617977528,0.65625,0.644736842105263,0.333333333333333,1,0.772797527047913,0.0969096405777628,0.215317433658045,0.0757473967080954,0.0364460866644273,0.00369499496137051,6.99488
"Brandon Knight",0.531806615776081,0.376623376623377,0.343839541547278,1,0,0.757894736842105,0.91304347826087,0.6,0.222222222222222,0.355250245338567,0.591016548463357,0.465116279069767,0.769230769230769,0.441860465116279,0.285714285714286,0.5,0.840749414519906,0.111986494091165,0.144344400675295,0.0870849746764209,0.0339054586381542,0.00717501406865504,6.64497
"Brandon Paul",0.928571428571429,0.333333333333333,0.269230769230769,0,1,0.68,0.75,0,0,0.314814814814815,0.666666666666667,0.0909090909090909,0.75,0,0,0,0.511627906976744,0.118881118881119,0.0646853146853147,0.0506993006993007,0.0437062937062937,0.0122377622377622,3.57175
"Brandon Rush",0.612903225806452,0.394366197183099,0.4,1,1,0.551724137931034,0.857142857142857,0.5,0,0.347540983606557,0.625,0.659574468085106,0.75,0.428571428571429,0,0,0.629032258064516,0.131531531531532,0.0497297297297297,0.0331531531531532,0.0187387387387387,0.0241441441441441,6.06001
"Brian Roberts",0.601503759398496,0.454787234042553,0.329305135951662,0,0,0.625,0,0.666666666666667,0,0.384615384615385,0.621212121212121,0.676923076923077,0.617021276595745,0.888888888888889,0,0,0.911660777385159,0.0834444148227139,0.129565449213543,0.0517195414556118,0.0245267928552386,0.00399893361770195,7.19454
"Brook Lopez",0.528838342810723,0.447397563676633,0.346491228070175,0.78125,1,0.686015831134565,0.991666666666667,0.438202247191011,0.53014553014553,0.42643391521197,0.725155279503106,0.481481481481481,0.783333333333333,0.351351351351351,0.346666666666667,0.522033898305085,0.791476407914764,0.210532126297196,0.0567454184146611,0.0650253919187459,0.0196511371163612,0.0554206226540075,3.89894
"Bryn Forbes",0.857142857142857,0.470588235294118,0.4,1,1,0.551282051282051,0,0.4,0,0.398467432950192,0.333333333333333,0.482758620689655,0.55,0.545454545454545,0,0.5,0.67948717948718,0.0737250554323725,0.0570953436807095,0.0266075388026608,0.0160753880266075,0.00110864745011086,7.608
"Buddy Hield",0.682432432432432,0.444444444444444,0.421465968586387,1,1,0.656441717791411,1,0.388888888888889,0.333333333333333,0.401908801696713,0.617886178861789,0.5,0.787037037037037,0.6,0,0.307692307692308,0.87719298245614,0.14850863422292,0.0728414442700157,0.0540031397174254,0.0323390894819466,0.00910518053375196,8.1755
"Cameron Payne",0.647058823529412,0.490740740740741,0.349206349206349,0,0,0.641975308641975,1,0.333333333333333,0,0.376712328767123,0.576923076923077,0.492307692307692,0.5,0.833333333333333,0,0,0.727272727272727,0.11958041958042,0.165034965034965,0.065034965034965,0.0461538461538462,0.0104895104895105,6.88682
"Caris LeVert",0.661870503597122,0.387323943661972,0.346733668341709,1,1,0.642066420664207,1,0.5,0.5,0.334080717488789,0.602941176470588,0.383333333333333,0.824175824175824,0.522727272727273,0,0.666666666666667,0.714285714285714,0.144609425435765,0.132020658489348,0.0684312459651388,0.0422853453841188,0.00968366688185926,4.85969
"Carl Landry",0.682539682539683,0.461240310077519,0.357142857142857,0,1,0.8,0.970588235294118,0.375,0.714285714285714,0.485795454545455,0.833333333333333,0.777777777777778,0.666666666666667,0.833333333333333,0.5,0.714285714285714,0.790697674418605,0.235735735735736,0.0315315315315315,0.0425425425425425,0.015015015015015,0.0135135135135135,3.10567
"Carlos Boozer",0.64527027027027,0.405172413793103,0.333333333333333,0,0,0.8,0.958333333333333,0.62962962962963,0.717948717948718,0.415830546265329,0.764210526315789,0.5,0.833333333333333,0.666666666666667,0.472222222222222,0.462962962962963,0.705539358600583,0.290482398956975,0.0555410691003911,0.0641460234680574,0.0245110821382008,0.00886571056062582,3.0334
"Carmelo Anthony",0.629834254143646,0.450791200308761,0.366760563380282,0.772727272727273,1,0.743820224719101,0.930232558139535,0.503448275862069,0.6,0.392287917737789,0.654255319148936,0.531428571428571,0.577319587628866,0.535433070866142,0.41025641025641,0.528301886792453,0.824611845888442,0.194676234979973,0.081692256341789,0.0596628838451268,0.0253671562082777,0.0157710280373832,7.16694
"Caron Butler",0.487179487179487,0.389684813753582,0.38412017167382,0,0,0.866666666666667,1,0.333333333333333,0,0.3828125,0.5625,0.6875,0.2,0.52,1,1,0.868217054263566,0.143456695917589,0.0553223960320488,0.0396795116367799,0.0286150324303701,0.00610454025181229,7.68415
"Cartier Martin",0.555555555555556,0.411764705882353,0.389705882352941,0,0,0.333333333333333,1,1,0,0.394088669950739,0.888888888888889,1,0.571428571428571,0,0.5,1,0.754098360655738,0.122189638318671,0.0410557184750733,0.0371456500488759,0.0283479960899316,0.00782013685239492,6.55085
"Cedi Osman",0.928571428571429,0.4,0.349397590361446,0,0,0.65625,1,0,0,0.36036036036036,0.75,0.409090909090909,0.875,0.333333333333333,0,0,0.565217391304348,0.179372197309417,0.0612855007473842,0.0478325859491779,0.0328849028400598,0.00448430493273543,4.61331
"Chandler Parsons",0.601415094339623,0.39018691588785,0.376565295169946,0.8,1,0.715532286212915,0.933333333333333,0.535714285714286,0.75,0.387239418825016,0.670138888888889,0.530769230769231,0.644670050761421,0.529411764705882,0.35,0.44,0.72258064516129,0.146350454657164,0.0924059965593512,0.0484148439420005,0.0296141558122389,0.0104448267387565,5.88728
"Channing Frye",0.577639751552795,0.470219435736677,0.397328881469115,0,0.952380952380952,0.584905660377358,0.814814814814815,0.5,0.627450980392157,0.406075635461872,0.7,0.590909090909091,0.76,0.75,0.423076923076923,0.564102564102564,0.84549356223176,0.182897139379184,0.0442787583688375,0.0380401704199635,0.0251065124771759,0.0241935483870968,7.26386
"Charlie Villanueva",0.478260869565217,0.43859649122807,0.33160621761658,0.75,1,0.55,0.666666666666667,0.5,0.454545454545455,0.339468302658487,0.711111111111111,0.666666666666667,0.586206896551724,0.571428571428571,0.444444444444444,0.5625,0.684931506849315,0.220394736842105,0.0322368421052632,0.043421052631579,0.0243421052631579,0.0276315789473684,7.13296
"Chase Budinger",0.544554455445545,0.34375,0.338762214983713,0.75,0,0.772151898734177,1,0.666666666666667,0.8,0.342342342342342,0.710526315789474,0.52,0.605263157894737,1,0.714285714285714,1,0.791666666666667,0.152291591483219,0.0519667989895345,0.0375315770479971,0.0332010104655359,0.00757849151930711,5.1505
"Cheick Diallo",0.777777777777778,0.422222222222222,0,0.5,1,0.705882352941177,1,0,0.6,0.440677966101695,0.785714285714286,1,0.894736842105263,0,0,1,0.747126436781609,0.364102564102564,0.0294871794871795,0.0448717948717949,0.0192307692307692,0.0358974358974359,1.73485
"Chris Andersen",0.715909090909091,0.333333333333333,0.235294117647059,0.89041095890411,0,0.727272727272727,1,0,0.5,0.353448275862069,0.765432098765432,1,0.5,0,0.507042253521127,0,0.693009118541033,0.265116279069767,0.0252491694352159,0.0348837209302326,0.0255813953488372,0.0581395348837209,0.75649
"Chris Bosh",0.587248322147651,0.464606181455633,0.361486486486487,0.666666666666667,0,0.696261682242991,1,0.507246376811594,0.477272727272727,0.435307648073606,0.732851985559567,0.476190476190476,0.814814814814815,0.4375,0.67741935483871,0.6,0.796632124352332,0.208390177353342,0.0528649386084584,0.050818553888131,0.0267735334242838,0.0233628922237381,5.44089
"Chris Copeland",0.710526315789474,0.375,0.278571428571429,0,0,0.772727272727273,1,0,0.25,0.350230414746544,0.625,0.428571428571429,0.5,0,1,0,0.742424242424242,0.122302158273381,0.0639488409272582,0.0631494804156675,0.0127897681854516,0.0143884892086331,6.37812
"Chris DouglasRoberts",0,0,0,1,0,0.8,1,0,0,0.409836065573771,0.666666666666667,0,0.833333333333333,0,0,0,0.822222222222222,0.116964285714286,0.0491071428571429,0.0321428571428571,0.0267857142857143,0.0142857142857143,0
"Chris Johnson",0.514285714285714,0.377777777777778,0.30635838150289,0,0,0.818181818181818,1,0.333333333333333,0,0.317518248175182,0.754716981132076,0.5625,0.8,0.5,0.5,0,0.839080459770115,0.135211267605634,0.0456338028169014,0.0349295774647887,0.036056338028169,0.0146478873239437,4.43573
"Chris Kaman",0.521929824561403,0.460264900662252,0,0.8,0,0.875,1,0.318181818181818,0.5,0.446153846153846,0.791666666666667,0.333333333333333,0.333333333333333,0.571428571428571,0.545454545454545,0.525,0.734104046242775,0.32770120053357,0.0595820364606492,0.0844819919964429,0.0133392618941752,0.0422409959982214,2.48694
"Chris Paul",0.586505190311419,0.496835443037975,0.393238434163701,0,1,0.770212765957447,1,0.577114427860697,0,0.392702535559678,0.497326203208556,0.599128540305011,0.742990654205608,0.550724637681159,0.666666666666667,0.617021276595745,0.890169491525424,0.140017825311943,0.290463458110517,0.0716577540106952,0.0603386809269162,0.00481283422459893,6.94545
"CJ McCollum",0.691616766467066,0.483558994197292,0.420598006644518,0.666666666666667,1,0.64340239912759,1,0.511811023622047,0,0.409821018815971,0.562189054726368,0.521141649048626,0.723958333333333,0.533512064343164,0,0.683333333333333,0.841505131128848,0.101408450704225,0.0994969818913481,0.0605633802816901,0.0304828973843058,0.0110663983903421,7.21105
"CJ Miles",0.617511520737327,0.41544885177453,0.369652025099829,0.333333333333333,0.9,0.66030534351145,0.901960784313726,0.521739130434783,0.5,0.376480541455161,0.607843137254902,0.557046979865772,0.657657657657658,0.480769230769231,0.5,0.636363636363636,0.821818181818182,0.117797868034004,0.0395358251248145,0.035892592092835,0.0326541627310754,0.0156524085818378,8.24631
"CJ Watson",0.59047619047619,0.416666666666667,0.352297592997812,0.666666666666667,0,0.63855421686747,0,0.8,0,0.353448275862069,0.685714285714286,0.652631578947368,0.593220338983051,0.466666666666667,0,1,0.827777777777778,0.09794296400187,0.120850864890136,0.0542309490416082,0.0418419822346891,0.00561009817671809,5.65329
"CJ Williams",0.678571428571429,0.470588235294118,0.28,0,1,0.689655172413793,0,1,0,0.263736263736264,0.842105263157895,0.555555555555556,0.764705882352941,0.5,0,0,0.8125,0.0795454545454545,0.0610795454545455,0.0284090909090909,0.0440340909090909,0.0184659090909091,5.61087
"Cleanthony Early",0.739130434782609,0.307692307692308,0.263157894736842,0.666666666666667,0,0.814814814814815,0.714285714285714,0,0,0.304347826086957,0.565217391304348,0.5,1,0,0.333333333333333,0,0.75,0.153366583541147,0.0523690773067332,0.0610972568578554,0.0324189526184539,0.0187032418952618,4.74813
"Clint Capela",0.672764227642276,0.294117647058824,0.5,0.844632768361582,0.985294117647059,0.552083333333333,0.904494382022472,0,0.457142857142857,0.475409836065574,0.707724425887265,0,0.817073170731707,0,0.75,0.62,0.482035928143713,0.361127308066084,0.0349854227405248,0.0495626822157434,0.0295432458697765,0.0616132167152575,0.3195
"Cody Zeller",0.711048158640227,0.34338747099768,0.25,0.777777777777778,0.983333333333333,0.707070707070707,0.958083832335329,0.5,0.533333333333333,0.405572755417957,0.677480916030534,0.571428571428571,0.852631578947368,0,0.621621621621622,0.375,0.732041049030787,0.249537102976784,0.0559749323458197,0.0448654037886341,0.029482979632531,0.0330437259649623,1.52192
"Cole Aldrich",0.505454545454545,0.5,0,1,1,0.692307692307692,0.948717948717949,0,0.479381443298969,0.39,0.682926829268293,1,0.842105263157895,0,0.333333333333333,0.578947368421053,0.742718446601942,0.344341372912801,0.0619666048237477,0.0589981447124304,0.0441558441558442,0.0693877551020408,0.62161
