"Player","Team","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","STLp","BLKp","TOp","HomeAway","ASD"
"Bryn Forbes","Spurs",0.0926365795724466,0.560975609756098,0.4,0,1,0.55,0,0,0,0.428571428571429,0.25,0.523809523809524,1,0.666666666666667,0,0,0.655172413793103,0.075839653304442,0.0487540628385699,0.0151679306608884,0.00108342361863489,0.0292524377031419,1,7.572
"Buddy Hield","Kings",0.157792836398838,0.420212765957447,0.412776412776413,1,1,0.61038961038961,1,0.314285714285714,0,0.399239543726236,0.55,0.583333333333333,0.837837837837838,0.620689655172414,0,0.25,0.830769230769231,0.140154169586545,0.0630693763139453,0.0301331464611072,0.00770847932725999,0.0630693763139453,1,8.449
"C.J. Watson","Magic",0.0883977900552486,0.339622641509434,0.287878787878788,0,0,0.888888888888889,0,1,0,0.257425742574257,0.545454545454545,0.518518518518518,0.476190476190476,1,0,0,0.865384615384615,0.0927835051546392,0.106958762886598,0.038659793814433,0.00515463917525773,0.038659793814433,1,5.505
"C.J. Watson","Pacers",0.109356014580802,0.523364485981308,0.401360544217687,1,0,0.583333333333333,0,1,0,0.381625441696113,0.714285714285714,0.964285714285714,0.75,0.666666666666667,0,0,0.76978417266187,0.105194805194805,0.116233766233766,0.0428571428571429,0.00649350649350649,0.05,1,5.505
"Cameron Payne","Thunder",0.118110236220472,0.526315789473684,0.32,0,0,0.733333333333333,1,0,0,0.394736842105263,0.333333333333333,0.472222222222222,1,0.75,0,0,0.875,0.115768463073852,0.143712574850299,0.0479041916167665,0.0119760479041916,0.06187624750499,1,6.66
"Caris LeVert","Nets",0.15819209039548,0.35,0.365979381443299,0,1,0.647482014388489,1,1,0,0.338028169014085,0.653846153846154,0.436363636363636,0.840909090909091,0.478260869565217,0,0.333333333333333,0.712418300653595,0.134550371872887,0.126436781609195,0.0392156862745098,0.0101419878296146,0.0696416497633536,1,4.761
"Carl Landry","Kings",0.137362637362637,0.49,0,0,0,1,1,0.5,0,0.493243243243243,0.733333333333333,0.666666666666667,0.5,1,0.571428571428571,1,0.842857142857143,0.249258160237389,0.0178041543026706,0.013353115727003,0.013353115727003,0.0489614243323442,1,3.469
"Carlos Boozer","Bulls",0.198443579766537,0.426395939086294,0,0,0,0.774193548387097,1,0.625,0.545454545454545,0.439446366782007,0.713235294117647,0.5,0.777777777777778,1,0.222222222222222,0.428571428571429,0.785714285714286,0.306282722513089,0.0593368237347295,0.0253054101221641,0.00785340314136126,0.06282722513089,1,2.872
"Carlos Boozer","Lakers",0.209908735332464,0.424460431654676,0,0,0,0.869565217391304,0.8,0.666666666666667,0.875,0.403409090909091,0.743801652892562,0,0,1,0.625,0.8,0.583333333333333,0.272,0.0617142857142857,0.0205714285714286,0.00914285714285714,0.0582857142857143,1,2.872
"Carmelo Anthony","Knicks",0.155120891062211,0.459193706981318,0.365740740740741,0.666666666666667,0,0.791878172588833,0.904761904761905,0.513888888888889,0.5,0.404304828388598,0.666666666666667,0.590361445783133,0.571428571428571,0.692307692307692,0.32,0.8,0.830164765525982,0.21424057299347,0.0941647356224984,0.0292816515694123,0.0141141773751843,0.0661470402359385,1,6.751
"Carmelo Anthony","Thunder",0.106832298136646,0.439613526570048,0.347826086956522,1,1,0.557142857142857,1,1,0,0.357692307692308,0.75,0.392857142857143,0.525,0.466666666666667,1,0.285714285714286,0.81651376146789,0.196296296296296,0.0385185185185185,0.0214814814814815,0.02,0.0437037037037037,1,6.751
"Caron Butler","Pistons",0.0398671096345515,0.523076923076923,0.339130434782609,0,0,1,0,1,0,0.391304347826087,0.714285714285714,1,0,1,1,0,0.942857142857143,0.12280701754386,0.0576441102756892,0.0288220551378446,0.0012531328320802,0.0300751879699248,1,7.701
"Chandler Parsons","Grizzlies",0.138235294117647,0.36,0.432692307692308,0,1,0.766666666666667,0,0.444444444444444,0,0.40952380952381,1,0.416666666666667,0.5,0.428571428571429,0,0,0.641025641025641,0.119448698315467,0.105666156202144,0.0367534456355283,0.0168453292496172,0.0382848392036753,1,5.965
"Chandler Parsons","Mavericks",0.192429022082019,0.396551724137931,0.39,1,0,0.66497461928934,0,0.45,0,0.406565656565657,0.761904761904762,0.580645161290323,0.711864406779661,0.714285714285714,0.2,0.454545454545455,0.747311827956989,0.141588785046729,0.0789719626168224,0.0313084112149533,0.00747663551401869,0.0434579439252336,1,5.965
"Chandler Parsons","Rockets",0.218079096045198,0.511111111111111,0.33879781420765,0.5,0,0.79047619047619,1,1,0,0.411320754716981,0.649122807017544,0.266666666666667,0.5,0.5,0.333333333333333,1,0.732824427480916,0.157792207792208,0.0954545454545455,0.0253246753246753,0.00844155844155844,0.0454545454545455,1,5.965
"Channing Frye","Cavaliers",0.117222723174031,0.467532467532468,0.392550143266476,0,0.933333333333333,0.576923076923077,0.7,0,0.625,0.408388520971302,0.837837837837838,0.625,0.823529411764706,1,0,0.692307692307692,0.796610169491525,0.207898658718331,0.0424739195230999,0.0201192250372578,0.0253353204172876,0.0342771982116244,1,7.063
"Channing Frye","Magic",0.0398009950248756,0.486486486486487,0.380368098159509,0,0,0.666666666666667,0,0,0.5,0.38755980861244,0.666666666666667,0.5,0,1,0.2,1,0.91304347826087,0.153132250580046,0.0498839907192575,0.0255220417633411,0.0243619489559165,0.0417633410672854,1,7.063
"Channing Frye","Suns",0.106038291605302,0.483870967741935,0.396984924623116,0,0,0.8,0.875,0.666666666666667,0.75,0.419463087248322,0.75,1,0.25,0.8,0.4,0,0.839285714285714,0.188085106382979,0.04,0.0280851063829787,0.0306382978723404,0.0493617021276596,1,7.063
"Charlie Villanueva","Mavericks",0.12280701754386,0.46875,0.315789473684211,1,1,0.628571428571429,0.5,0,0.75,0.3248730964467,0.857142857142857,0.6,0.631578947368421,0.666666666666667,0,0.7,0.740740740740741,0.252911813643927,0.0382695507487521,0.021630615640599,0.0316139767054908,0.0499168053244592,1,7.391
"Chase Budinger","Timberwolves",0.162740899357602,0.419354838709677,0.366071428571429,0,0,0.821428571428571,1,0,0,0.393782383419689,0.714285714285714,0.666666666666667,0.533333333333333,0,0.666666666666667,0,0.811320754716981,0.162162162162162,0.0493537015276146,0.0329024676850764,0.00587544065804935,0.0305522914218566,1,5.299
"Chris Andersen","Heat",0.15296803652968,0.148148148148148,0.181818181818182,0.902439024390244,0,0.5,1,0,0.6,0.333333333333333,0.755555555555556,0,1,0,0.5625,0,0.685393258426966,0.287581699346405,0.0209150326797386,0.0254901960784314,0.0607843137254902,0.034640522875817,1,0.788
"Chris Bosh","Heat",0.147853032315184,0.455723542116631,0.390243902439024,0.666666666666667,0,0.643410852713178,1,0.548387096774194,0.4,0.447595561035758,0.73109243697479,0,0.625,0.444444444444444,0.75,0.7,0.793577981651376,0.207825529185375,0.0420141116100064,0.0240538806927518,0.0262989095574086,0.0449005772931366,1,5.254
"Chris Copeland","Pacers",0.148876404494382,0.4,0.304761904761905,0,0,0.857142857142857,0,0,0,0.357615894039735,0.634146341463415,1,0,1,1,0,0.625,0.140316205533597,0.0474308300395257,0.0118577075098814,0.0296442687747036,0.0731225296442688,1,6.563
"Chris Kaman","Trail Blazers",0.148514851485149,0.432432432432432,0,1,0,0.75,1,0.5,0.348837209302326,0.43609022556391,0.771428571428571,0,0,0,0.5,0.423076923076923,0.770491803278688,0.353846153846154,0.0487179487179487,0.0102564102564103,0.0397435897435897,0.0782051282051282,1,2.73
"Chris Paul","Clippers",0.125414531202894,0.470948012232416,0.418679549114332,0,0,0.861878453038674,0,0.538461538461538,0,0.401525658807212,0.432098765432099,0.608247422680412,0.733333333333333,0.625,0.666666666666667,0.6,0.881615598885794,0.138883839301945,0.29830939829122,0.0610798036720596,0.00436284311943283,0.0708962006907835,1,6.829
"Chris Paul","Rockets",0.115151515151515,0.562043795620438,0.357758620689655,0,0,0.648648648648649,0,0.575,0,0.368421052631579,0.545454545454545,0.543859649122807,1,0.363636363636364,0,0.5,0.906666666666667,0.159372419488026,0.234516928158547,0.0561519405450041,0.00412881915772089,0.069364161849711,1,6.829
"CJ McCollum","Trail Blazers",0.184073506891271,0.470511140235911,0.433249370277078,1,1,0.605166051660517,1,0.490909090909091,0,0.41170431211499,0.587301587301587,0.491467576791809,0.677966101694915,0.514705882352941,0,0.648648648648649,0.860674157303371,0.100409836065574,0.101527570789866,0.0312965722801788,0.00894187779433681,0.0581222056631893,1,7.168
"CJ Miles","Cavaliers",0.152317880794702,0.4375,0.41,0,0,0.705882352941177,1,0.75,0,0.428571428571429,0.5,0,0.625,0,0,0,0.846153846153846,0.105065666041276,0.0581613508442777,0.050656660412758,0.0168855534709193,0.0450281425891182,1,8.304
"CJ Miles","Pacers",0.138222849083216,0.411111111111111,0.378986866791745,0,1,0.693548387096774,0.782608695652174,0.6,0,0.378064516129032,0.672727272727273,0.652173913043478,0.694444444444444,0.590909090909091,1,0.666666666666667,0.796954314720812,0.120444955887994,0.0387418488684311,0.0272343690065209,0.0199462984273111,0.032988108937476,1,8.304
"CJ Miles","Raptors",0.115720524017467,0.4,0.358974358974359,0,0.75,0.558139534883721,0,0.5,0,0.382978723404255,0.5,0.387096774193548,0.619047619047619,0.375,0,0,0.826086956521739,0.120646766169154,0.0385572139303483,0.0186567164179104,0.013681592039801,0.0199004975124378,1,8.304
"Clint Capela","Rockets",0.201744513224536,0.25,0,0.858536585365854,0.974358974358974,0.549450549450549,0.904761904761905,0,0.4,0.5,0.728448275862069,0,0.78494623655914,0,0,0.611111111111111,0.480898876404494,0.358185771978875,0.0403852127990059,0.0316868592730662,0.0664802733768251,0.0441130785958372,1,0.312
"Cody Zeller","Hornets",0.160748256182625,0.366812227074236,0.25,0.7,1,0.730769230769231,0.96875,0,0.5625,0.422287390029326,0.676975945017182,0,0.951219512195122,0,0.666666666666667,0.4375,0.718918918918919,0.242231874373538,0.0547945205479452,0.0297360507851654,0.0397594386902773,0.0370865352489141,1,1.557
"Cole Aldrich","Knicks",0.124423963133641,0.75,0,0,0,1,0.882352941176471,0,0.382352941176471,0.333333333333333,0.688888888888889,0,1,0,0.142857142857143,0.5,0.761904761904762,0.351014040561622,0.0655226209048362,0.0265210608424337,0.0670826833073323,0.0577223088923557,1,0.549
"Corey Brewer","Lakers",0.173469387755102,0.529411764705882,0.255102040816327,0.5,1,0.764705882352941,1,0.666666666666667,0,0.283687943262411,0.666666666666667,0.2,0.706666666666667,0.5,1,0.666666666666667,0.621621621621622,0.149090909090909,0.0745454545454545,0.0527272727272727,0.02,0.06,1,3.644
"Corey Brewer","Rockets",0.16497461928934,0.313725490196078,0.25609756097561,0.75,0,0.65546218487395,0.944444444444444,0,0.333333333333333,0.305949008498584,0.6,0.305555555555556,0.588235294117647,0.4,0,0.444444444444444,0.761658031088083,0.135524538496173,0.0688878883385862,0.0463755065285907,0.0121566861773976,0.0441242683475912,1,3.644
"Corey Brewer","Timberwolves",0.245098039215686,0.260869565217391,0.319148936170213,0,0,0.863636363636364,0.85,0,1,0.298342541436464,0.580246913580247,0.5,0.6,0.25,0.666666666666667,0.666666666666667,0.739495798319328,0.0796057619408643,0.0492797573919636,0.0545868081880212,0.0121304018195603,0.0333586050037908,1,3.644
"Cory Joseph","Pacers",0.110898661567878,0.382608695652174,0.270833333333333,0,1,0.696969696969697,0,0.5,0,0.337931034482759,0.5,0.4,0.6875,0.416666666666667,0,0,0.803921568627451,0.119507908611599,0.129173989455185,0.0333919156414763,0.00790861159929701,0.0404217926186292,1,4.163
"Cory Joseph","Raptors",0.164705882352941,0.438202247191011,0.339622641509434,0,1,0.665094339622642,0,0.21875,0.6,0.343195266272189,0.571428571428571,0.477124183006536,0.755102040816326,0.478260869565217,0,0.34375,0.781065088757396,0.103080082135524,0.137577002053388,0.0324435318275154,0.00903490759753593,0.0509240246406571,1,4.163
"Cory Joseph","Spurs",0.148963730569948,0.479591836734694,0.44,0,0,0.9375,1,1,0,0.387878787878788,0.67948717948718,0.789473684210526,0.230769230769231,0.666666666666667,1,1,0.767241379310345,0.130782918149466,0.133451957295374,0.0258007117437722,0.0106761565836299,0.045373665480427,1,4.163
"Courtney Lee","Grizzlies",0.137897782063645,0.471615720524017,0.416666666666667,1,0,0.638888888888889,1,0,0,0.430260047281324,0.644067796610169,0.430894308943089,0.638297872340426,0.714285714285714,0,0,0.865497076023392,0.0768971332209106,0.0613827993254637,0.03035413153457,0.0101180438448567,0.0360876897133221,1,6.918
"Courtney Lee","Knicks",0.151187904967603,0.474178403755869,0.413533834586466,0,1,0.635294117647059,0.833333333333333,0.571428571428571,0,0.424242424242424,0.677966101694915,0.530612244897959,0.727272727272727,0.6,0,0,0.873684210526316,0.0988735919899875,0.0746766791823112,0.0392156862745098,0.0104297037964122,0.0296203587818106,1,6.918
"Cristiano Felicio","Bulls",0.155963302752294,0.4,0,0.842105263157895,1,0.529411764705882,0.9375,0,0.571428571428571,0.463414634146341,0.769230769230769,0,0.894736842105263,0,0,0,0.708333333333333,0.286783042394015,0.0498753117206983,0.0216126350789692,0.0174563591022444,0.0382377389858687,1,0.627
"D.J. Augustin","Bulls",0.149671052631579,0.485294117647059,0.434782608695652,0,0,0.6875,0,0.5,0,0.419230769230769,0.614035087719298,1,0.722222222222222,1,0,0,0.889830508474576,0.0743243243243243,0.181467181467181,0.0222007722007722,0.00193050193050193,0.0569498069498069,1,6.14
"D.J. Augustin","Magic",0.135932560590095,0.5,0.420849420849421,0,0,0.682352941176471,0,0.428571428571429,0.5,0.4106463878327,0.625,0.567164179104478,0.6,0.4375,0,1,0.860215053763441,0.0884955752212389,0.149852507374631,0.0265486725663717,0,0.0654867256637168,1,6.14
"D.J. Augustin","Pistons",0.174311926605505,0.390243902439024,0.352,0,0,0.773584905660377,0,0,0,0.402777777777778,0.666666666666667,0.583333333333333,0,0.8,0,0,0.86734693877551,0.0670553935860058,0.217201166180758,0.0262390670553936,0,0.0743440233236152,1,6.14
"D'Angelo Russell","Lakers",0.157004830917874,0.352422907488987,0.366847826086957,1,1,0.732558139534884,0,0.428571428571429,0,0.335353535353535,0.548387096774194,0.52027027027027,0.690909090909091,0.4,0,0.6,0.753694581280788,0.128875968992248,0.143895348837209,0.0411821705426357,0.00532945736434109,0.0915697674418605,1,7.453
"D'Angelo Russell","Nets",0.133786848072562,0.534246575342466,0.328,1,0,0.540540540540541,0,0,0,0.367924528301887,0.5,0.431818181818182,0.75,0.294117647058824,0,0.666666666666667,0.774193548387097,0.146473779385172,0.204339963833635,0.027124773960217,0.0162748643761302,0.112115732368897,1,7.453
"Damian Lillard","Trail Blazers",0.167746854746473,0.450320512820513,0.381139489194499,0.5,1,0.676334106728538,1,0.426829268292683,0.6,0.361436950146628,0.535211267605634,0.45307917888563,0.629411764705882,0.400778210116732,1,0.555555555555556,0.885490196078431,0.118863725618536,0.181568268097919,0.0264432517345202,0.00772352402146878,0.0740934677313785,1,7.09
"Damjan Rudez","Pacers",0.113861386138614,0.5,0.484375,0,0,0,1,0,0,0.469026548672566,0.375,1,1,0,0,0,0.75,0.0299625468164794,0.0543071161048689,0.0131086142322097,0.00561797752808989,0.0468164794007491,1,7.02
"Danilo Gallinari","Nuggets",0.141652613827993,0.373333333333333,0.376190476190476,0.857142857142857,1,0.728155339805825,1,0.283582089552239,0,0.418032786885246,0.634408602150538,0.272727272727273,0.535714285714286,0.439024390243902,0,0.25,0.890909090909091,0.149799050054805,0.0635732553891122,0.0226525392765802,0.010595542564852,0.0438436244062843,1,6.402
"Danny Green","Spurs",0.103607060629317,0.371428571428571,0.423529411764706,0.625,1,0.581632653061224,0.777777777777778,0,0,0.406091370558376,0.666666666666667,0.424657534246575,0.521739130434783,0.555555555555556,0.692307692307692,0.5,0.825136612021858,0.135440991557392,0.0670019759295851,0.040596371474762,0.0409556313993174,0.0391593317765403,1,7.347
"Dante Cunningham","Pelicans",0.150231124807396,0.4140625,0.352517985611511,1,1,0.882352941176471,0.909090909090909,0,0.5,0.401662049861496,0.726415094339623,1,0.958333333333333,0,0.5,0,0.658119658119658,0.149212233549583,0.0330552981155391,0.0271856657398826,0.0206981773246833,0.0182267531665122,1,4.025
"Dante Cunningham","Timberwolves",0.126,0.37125748502994,0,1,0,0.833333333333333,0.875,0,1,0.408163265306122,0.631578947368421,0,0,0,0.666666666666667,0,0.540540540540541,0.214634146341463,0.0536585365853659,0.0439024390243902,0.0304878048780488,0.0317073170731707,1,4.025
"Dante Exum","Jazz",0.136916835699797,0.34375,0.318777292576419,0,1,0.64,1,0,0,0.320945945945946,0.444444444444444,0.5,0.636363636363636,1,0,0,0.726027397260274,0.0873949579831933,0.104761904761905,0.02296918767507,0.00672268907563025,0.0532212885154062,1,5.225
"Dario Saric","76ers",0.152112676056338,0.34965034965035,0.321637426900585,0.5,1,0.692307692307692,0.5,0.153846153846154,0.448275862068966,0.354709418837675,0.710280373831776,0.5,0.774193548387097,0.5,0,0.65625,0.853211009174312,0.235063235935456,0.10161360662887,0.0266027038813781,0.0109027474923681,0.0680331443523768,1,5.276
"Darius Miller","Pelicans",0.0425894378194208,0.569444444444444,0.408256880733945,0,0,0.8,1,0.5,0,0.413427561837456,0.4,0.620689655172414,0.5,0.571428571428571,0,1,0.855072463768116,0.091970802919708,0.0598540145985401,0.0240875912408759,0.0109489051094891,0.0313868613138686,1,7.891
"Darrell Arthur","Nuggets",0.0931545518701482,0.405498281786942,0.405882352941176,0.666666666666667,1,0.619047619047619,0.894736842105263,0.5,0.333333333333333,0.425047438330171,0.578947368421053,0.333333333333333,0.875,0.333333333333333,0.272727272727273,0.4,0.839080459770115,0.182078169685415,0.055767397521449,0.0333651096282174,0.0305052430886559,0.0457578646329838,1,5.29
"Darren Collison","Clippers",0.180440771349862,0.451851851851852,0.27536231884058,0,0,0.911392405063291,0,0.6,0,0.418181818181818,0.5,0.444444444444444,0.25,0.285714285714286,0,0,0.850746268656716,0.099052540913006,0.150732127476314,0.0439276485788114,0.00861326442721792,0.0585701981050818,1,6.028
"Darren Collison","Kings",0.199117832388154,0.480938416422287,0.379310344827586,0,0,0.825301204819277,1,0.538461538461538,1,0.357723577235772,0.639175257731959,0.814516129032258,0.875,0.736842105263158,1,0,0.844155844155844,0.0759128763613068,0.15695067264574,0.0409993593850096,0.0051249199231262,0.0560538116591928,1,6.028
"Darren Collison","Pacers",0.162105263157895,0.490384615384615,0.504587155963303,0,1,0.641509433962264,0,0.6,0,0.456896551724138,0.833333333333333,0.530120481927711,0.769230769230769,0.518518518518518,0,0,0.84,0.089622641509434,0.176415094339623,0.0415094339622641,0.00943396226415094,0.0386792452830189,1,6.028
"David Lee","Spurs",0.205479452054795,0.451612903225806,0,1,1,0.692307692307692,1,0,0.6,0.442622950819672,0.82051282051282,0,1,0,1,0.727272727272727,0.695652173913043,0.275261324041812,0.0789779326364692,0.0209059233449477,0.0255516840882695,0.0394889663182346,1,1.411
"David Lee","Warriors",0.212471131639723,0.378640776699029,0,1,0,0.876470588235294,0.961538461538462,0.4,0.529411764705882,0.344632768361582,0.590909090909091,0.615384615384615,0.714285714285714,0.611111111111111,0.470588235294118,0.569343065693431,0.734299516908213,0.286781609195402,0.0747126436781609,0.0241379310344828,0.0132183908045977,0.0660919540229885,1,1.411
"David Nwaba","Bulls",0.159332321699545,0.25,0.352941176470588,0,1,0.545454545454545,1,0,0,0.270833333333333,0.6875,0.5,0.869565217391304,0,0,0.666666666666667,0.70873786407767,0.195151515151515,0.0739393939393939,0.0339393939393939,0.016969696969697,0.0412121212121212,1,1.137
"David West","Pacers",0.167698368036016,0.472375690607735,0.181818181818182,0,0,0.8,0.894736842105263,0.75,0.4,0.479674796747967,0.801418439716312,0,1,0.933333333333333,0.384615384615385,0.375,0.775784753363229,0.219976218787158,0.105826397146254,0.0237812128418549,0.0336900515259612,0.0638129211256441,1,3.372
"David West","Spurs",0.141479099678457,0.442622950819672,0.666666666666667,1,0,0.583333333333333,0.5,0.714285714285714,0.666666666666667,0.487341772151899,0.731707317073171,0.5,0.4,0.666666666666667,0,0.733333333333333,0.74468085106383,0.231764705882353,0.1,0.0235294117647059,0.0411764705882353,0.0435294117647059,1,3.372
"David West","Warriors",0.15122470713525,0.459627329192547,0,0.5,1,0.727272727272727,0.916666666666667,0.538461538461538,0.25,0.447058823529412,0.76,1,1,1,0,0.551020408163265,0.833333333333333,0.248500428449015,0.16452442159383,0.0479862896315338,0.0702656383890317,0.0839760068551842,1,3.372
